ID_frame,TimeStamp,MAC,AP,RSSI,Vendor
"18498,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18499,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18500,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18501,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18502,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18503,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18504,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18505,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18506,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18507,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18508,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18509,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18510,""2016-03-14 15:53:43"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18511,""2016-03-14 15:53:43"",A0:48:1C:35:0F:32,,6,Unknown"
"18512,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18513,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18514,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18515,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18516,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18517,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18518,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18519,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18520,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18521,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18522,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18523,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18524,""2016-03-14 15:53:43"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18525,""2016-03-14 15:53:43"",A0:48:1C:35:0F:32,,6,Unknown"
"18526,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18527,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18528,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18529,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18530,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18531,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18532,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18533,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18534,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18535,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18536,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18537,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18538,""2016-03-14 15:53:43"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18539,""2016-03-14 15:53:43"",A0:48:1C:35:0F:32,,6,Unknown"
"18540,""2016-03-14 15:53:43"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18541,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18542,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18543,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18544,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18545,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18546,""2016-03-14 15:53:43"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18547,""2016-03-14 15:53:43"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18548,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18549,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18550,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18551,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18552,""2016-03-14 15:53:44"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18553,""2016-03-14 15:53:44"",A0:48:1C:35:0F:32,,6,Unknown"
"18554,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18555,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18556,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18557,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18558,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18559,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18560,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18561,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18562,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18563,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18564,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18565,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18566,""2016-03-14 15:53:44"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18567,""2016-03-14 15:53:44"",A0:48:1C:35:0F:32,,6,Unknown"
"18568,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18569,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18570,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18571,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18572,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18573,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18574,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18575,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18576,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18577,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18578,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18579,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18580,""2016-03-14 15:53:44"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18581,""2016-03-14 15:53:44"",A0:48:1C:35:0F:32,,6,Unknown"
"18582,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18583,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18584,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18585,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18586,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18587,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18588,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18589,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18590,""2016-03-14 15:53:44"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18591,""2016-03-14 15:53:44"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18592,""2016-03-14 15:53:44"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18593,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18594,""2016-03-14 15:53:45"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18595,""2016-03-14 15:53:45"",A0:48:1C:35:0F:32,,6,Unknown"
"18596,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18597,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18598,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18599,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18600,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18601,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18602,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18603,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18604,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18605,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18606,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18607,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18608,""2016-03-14 15:53:45"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18609,""2016-03-14 15:53:45"",A0:48:1C:35:0F:32,,6,Unknown"
"18610,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18611,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18612,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18613,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18614,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18615,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18616,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18617,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18618,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18619,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18620,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18621,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18622,""2016-03-14 15:53:45"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18623,""2016-03-14 15:53:45"",A0:48:1C:35:0F:32,,6,Unknown"
"18624,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18625,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18626,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18627,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18628,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18629,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18630,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18631,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18632,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18633,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18634,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18635,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18636,""2016-03-14 15:53:45"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18637,""2016-03-14 15:53:45"",A0:48:1C:35:0F:32,,6,Unknown"
"18638,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18639,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18640,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18641,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18642,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18643,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18644,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18645,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18646,""2016-03-14 15:53:45"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18647,""2016-03-14 15:53:45"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18648,""2016-03-14 15:53:45"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18649,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18650,""2016-03-14 15:53:46"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18651,""2016-03-14 15:53:46"",A0:48:1C:35:0F:32,,6,Unknown"
"18652,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18653,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18654,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18655,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18656,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18657,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18658,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18659,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18660,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18661,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18662,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18663,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18664,""2016-03-14 15:53:46"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18665,""2016-03-14 15:53:46"",A0:48:1C:35:0F:32,,6,Unknown"
"18666,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18667,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18668,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18669,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18670,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18671,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18672,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18673,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18674,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18675,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18676,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18677,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18678,""2016-03-14 15:53:46"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18679,""2016-03-14 15:53:46"",A0:48:1C:35:0F:32,,6,Unknown"
"18680,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18681,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18682,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18683,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18684,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18685,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18686,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18687,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18688,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18689,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18690,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18691,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18692,""2016-03-14 15:53:46"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18693,""2016-03-14 15:53:46"",A0:48:1C:35:0F:32,,6,Unknown"
"18694,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18695,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18696,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18697,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18698,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18699,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18700,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18701,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18702,""2016-03-14 15:53:46"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18703,""2016-03-14 15:53:46"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18704,""2016-03-14 15:53:46"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18705,""2016-03-14 15:53:47"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18706,""2016-03-14 15:53:47"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18707,""2016-03-14 15:53:47"",A0:48:1C:35:0F:32,,6,Unknown"
"18708,""2016-03-14 15:53:47"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18709,""2016-03-14 15:53:47"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18710,""2016-03-14 15:53:47"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18711,""2016-03-14 15:53:47"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18712,""2016-03-14 15:53:47"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18713,""2016-03-14 15:53:47"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18714,""2016-03-14 15:53:47"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18715,""2016-03-14 15:53:47"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18716,""2016-03-14 15:53:47"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18717,""2016-03-14 15:53:47"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18718,""2016-03-14 15:53:47"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18719,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18720,""2016-03-14 15:53:48"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18721,""2016-03-14 15:53:48"",A0:48:1C:35:0F:32,,6,Unknown"
"18722,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18723,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18724,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18725,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18726,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18727,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18728,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18729,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18730,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18731,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18732,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18733,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18734,""2016-03-14 15:53:48"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18735,""2016-03-14 15:53:48"",A0:48:1C:35:0F:32,,6,Unknown"
"18736,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18737,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18738,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18739,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18740,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18741,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18742,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18743,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18744,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18745,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18746,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18747,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18748,""2016-03-14 15:53:48"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18749,""2016-03-14 15:53:48"",A0:48:1C:35:0F:32,,6,Unknown"
"18750,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18751,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18752,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"18753,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"18754,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"18755,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"18756,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"18757,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"18758,""2016-03-14 15:53:48"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"18759,""2016-03-14 15:53:48"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"18760,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"18761,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"18762,""2016-03-14 15:53:48"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"18763,""2016-03-14 15:53:48"",A0:48:1C:35:0F:32,,6,Unknown"
"18764,""2016-03-14 15:53:48"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"18765,""2016-03-14 15:53:49"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"18766,""2016-03-14 15:53:49"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
