1460120088,75.20,0.052512,32.07,58.6842117309,0.0393548374,0,681467.843588325,247299.707115692,0.0653589849779752
1460120089,75.42,0.039704,32.05,58.6842117309,0.0393548374,0,681467.843588325,247299.707115692,0.0653589849779752
1460120090,75.48,0.052512,32.07,58.6842117309,0.0393548374,0,681465.138518226,247298.669204378,0.0720228907044163
1460120091,75.60,0.002562,31.71,61.0256423950,0.0419354820,0,681464.512471769,247298.419683006,0.071947592334626
1460120092,75.75,0.007685,23.69,61.0256423950,0.0419354820,0,681463.484910137,247298.071983047,0.0737924023944882
1460120093,75.88,0.007685,25.87,61.1538467407,0.0374193549,0,681462.532616568,247297.743849787,0.0734159105455367
1460120094,76.13,0.007685,26.77,61.1538467407,0.0374193549,0,681460.289958754,247296.953213006,0.076051353488197
1460120095,76.40,0.010246,27.13,61.1538467407,0.0374193549,0,681460.289958754,247296.953213006,0.076051353488197
1460120096,76.65,0.008965,27.29,63.2051277160,0.0367741942,0,681457.157178072,247295.890895366,0.0758631075637212
1460120097,76.90,0.007685,27.31,63.2051277160,0.0367741942,0,681455.052977378,247295.102163305,0.0759384059335115
1460120098,77.18,0.008965,27.33,63.0769233703,0.0399999980,0,681453.009165988,247294.499582813,0.0742065434283348
1460120099,77.37,0.007685,27.29,63.0769233703,0.0399999980,0,681450.026410143,247293.513458949,0.0721734874439968
1460120100,77.65,0.010246,27.23,63.0769233703,0.0399999980,0,681449.273472812,247293.336323982,0.0713452053763036
1460120101,77.88,0.008965,27.21,60.5128211975,0.0406451606,0,681448.264860804,247292.525584663,0.0725499792929483
1460120102,78.17,0.008965,27.19,60.5128211975,0.0406451606,0,681448.611587074,247292.029982343,0.0744324385377057
1460120103,78.70,0.007685,26.61,60.5128211975,0.0406451606,0,0,0,-1
1460120104,79.27,0.008965,23.65,63.4615402221,0.0399999980,0,0,0,-1
1460120105,79.52,0.007685,22.27,63.4615402221,0.0399999980,0,0,0,-1
1460120106,79.73,0.008965,25.57,60.8974342346,0.0399999980,0,0,0,-1
1460120107,80.05,0.007685,25.69,60.8974342346,0.0399999980,0,0,0,-1
1460120108,80.35,0.006404,25.89,60.8974342346,0.0399999980,0,681446.021831,247290.845407611,0.0719852415195211
1460120109,80.68,0.008965,26.03,61.0256423950,0.0399999980,0,0,0,-1
1460120110,81.05,0.006404,26.15,61.0256423950,0.0399999980,0,681442.709884005,247290.91109377,0.0589209743609051
1460120111,81.42,0.007685,26.19,61.0256423950,0.0399999980,0,681440.472426388,247290.657966816,0.0437107036632657
1460120112,81.82,0.007685,26.25,60.1282043457,0.0399999980,0,681438.370487536,247291.53716047,0.0297805052520613
1460120113,82.23,0.008965,26.17,60.1282043457,0.0399999980,0,0,0,-1
1460120114,82.63,0.006404,26.19,60.7692298889,0.0380645160,0,681440.903927273,247292.239123581,0.0437483528481608
1460120115,83.08,0.007685,26.23,60.7692298889,0.0380645160,0,681437.687193381,247293.621899544,0.0244719701818456
1460120116,83.47,0.006404,26.23,60.7692298889,0.0380645160,0,681437.777873548,247291.603146919,0.0273333082338767
1460120117,83.93,0.007685,26.19,61.2820510864,0.0470967721,0,681441.737987915,247292.009665964,0.0501110650954407
1460120118,84.40,0.008965,26.11,61.2820510864,0.0470967721,0,681448.124450912,247295.414662403,0.063250630623847
1460120119,84.88,0.008965,24.77,61.2820510864,0.0470967721,0,681463.265085281,247304.907305959,0.0495839765069086
1460120120,85.32,0.007685,22.67,61.6666679382,0.0412903213,0,681462.66370442,247304.695187954,0.0499604683558601
1460120121,85.72,0.008965,22.31,61.6666679382,0.0412903213,0,681462.66370442,247304.695187954,0.0499604683558601
1460120122,86.15,0.007685,,61.5384597778,0.0387096767,0,681470.084686455,247308.855710172,0.0306087873197545
1460120123,86.40,,,61.5384597778,0.0387096767,0,681461.850823861,247307.964197745,0.0387410112571063
